25.6751 2.3 0 2.15 0 3.2 0 3.2 0 
25.7541 2.3 0 2.15 0.632911 3.2 0 3.2 0 
25.8331 2.3 0.632911 2.2 0 3.2 0 3.2 0 
25.9121 2.35 0 2.2 0 3.2 0 3.2 0 
25.9911 2.35 0 2.2 0 3.2 0 3.2 0 
26.0701 2.35 0 2.2 0 3.2 0 3.2 0 
26.1491 2.35 0 2.2 0 3.2 0 3.2 0 
26.2281 2.35 0 2.2 0.632911 3.2 0 3.2 0 
26.3071 2.35 0 2.25 0 3.2 0 3.2 0 
26.3861 2.35 0.632911 2.25 0 3.2 0 3.2 0 
26.4651 2.4 0 2.25 0 3.2 0 3.2 0 
26.5441 2.4 0 2.25 0 3.2 0 3.2 0 
26.6231 2.4 0 2.25 0.632911 3.2 0 3.2 0 
26.7021 2.4 0.632911 2.3 0 3.2 0 3.2 0 
26.7811 2.45 0 2.3 0 3.2 0 3.2 0 
26.8601 2.45 0 2.3 0 3.2 0 3.2 0 
26.9391 2.45 0 2.3 0 3.2 0 3.2 0 
27.0181 2.45 0 2.3 0.632911 3.2 0 3.2 0 
27.0971 2.45 0 2.35 0 3.2 0 3.2 0 
27.1761 2.45 0.632911 2.35 0 3.2 0 3.2 0 
27.2551 2.5 0 2.35 0 3.2 0 3.2 0 
27.3341 2.5 0 2.35 0 3.2 0 3.2 0 
27.4131 2.5 0 2.35 0 3.2 0 3.2 0 
27.4921 2.5 0.632911 2.35 0.632911 3.2 0 3.2 0 
27.5711 2.55 0 2.4 0 3.2 0 3.2 0 
27.6501 2.55 0 2.4 0 3.2 0 3.2 0 
27.7291 2.55 0 2.4 0 3.2 0 3.2 0 
27.8081 2.55 0.632911 2.4 0.632911 3.2 0 3.2 0 
27.8871 2.6 0 2.45 0 3.2 0 3.2 0 
27.9661 2.6 0 2.45 0 3.2 0 3.2 0 
28.0451 2.6 0 2.45 0 3.2 0 3.2 0 
28.1241 2.6 0.632911 2.45 0.632911 3.2 0 3.2 0 
28.2031 2.65 0 2.5 0 3.2 0 3.2 0 
28.2821 2.65 0 2.5 0.632911 3.2 0 3.2 0 
28.3611 2.65 0 2.55 0 3.2 0 3.2 0 
28.4401 2.65 0 2.55 0 3.2 0 3.2 0 
28.5191 2.65 0.632911 2.55 0 3.2 0 3.2 0 
28.5981 2.7 0 2.55 0.632911 3.2 0 3.2 0 
28.6771 2.7 0 2.6 0 3.2 0 3.2 0 
28.7561 2.7 0 2.6 0 3.2 0 3.2 0 
28.8351 2.7 0.632911 2.6 0.632911 3.2 0 3.2 0 
28.9141 2.75 0 2.65 0 3.2 0 3.2 0 
28.9931 2.75 0 2.65 0 3.2 0 3.2 0 
29.0721 2.75 0 2.65 0 3.2 0 3.2 0 
29.1511 2.75 0.632911 2.65 0.632911 3.2 0 3.2 0 
29.2301 2.8 0 2.7 0 3.2 0 3.2 0 
29.3091 2.8 0 2.7 0 3.2 0 3.2 0 
29.3881 2.8 0 2.7 0 3.2 0 3.2 0 
29.4671 2.8 0.632911 2.7 0.632911 3.2 0 3.2 0 
29.5461 2.85 0 2.75 0 3.2 0 3.2 0 
29.6251 2.85 0 2.75 0 3.2 0 3.2 0 
29.7041 2.85 0 2.75 0.632911 3.2 0 3.2 0 
29.7831 2.85 0 2.8 0 3.2 0 3.2 0 
29.8621 2.85 0.632911 2.8 0 3.2 0 3.2 0 
29.9411 2.9 0 2.8 0 3.2 0 3.2 0 
30.0201 2.9 0 2.8 0.632911 3.2 0 3.2 0 
30.0991 2.9 0.632911 2.85 0 3.2 0 3.2 0 
30.1781 2.95 0 2.85 0 3.2 0 3.2 0 
30.2571 2.95 0 2.85 0.632911 3.2 0 3.2 0 
30.3361 2.95 0 2.9 0 3.2 0 3.2 0 
30.4151 2.95 0 2.9 0 3.2 0 3.2 0 
30.4941 2.95 0.632911 2.9 0 3.2 0 3.2 0 
30.5731 3 0 2.9 0.632911 3.2 0 3.2 0 
30.6521 3 0 2.95 0 3.2 0 3.2 0 
30.7311 3 0 2.95 0 3.2 0 3.2 0 
30.8101 3 0.632911 2.95 0.632911 3.2 0 3.2 0 
30.8891 3.05 0 3 0 3.2 0 3.2 0 
30.9681 3.05 0 3 0 3.2 0 3.2 0 
31.0471 3.05 0 3 0 3.2 0 3.2 0 
31.1261 3.05 0 3 0.632911 3.2 0 3.2 0 
31.2051 3.05 0.632911 3.05 0 3.2 0 3.2 0 
31.2841 3.1 0 3.05 0 3.2 0 3.2 0 
31.3631 3.1 0 3.05 0 3.2 0 3.2 0 
31.4421 3.1 0 3.05 0.632911 3.2 0 3.2 0 
31.5211 3.1 0 3.1 0 3.2 0 3.2 0 
31.6001 3.1 0 3.1 0 3.2 0 3.2 0 
31.6791 3.1 0 3.1 0 3.2 0 3.2 0 
31.7581 3.1 0.632911 3.1 0.632911 3.2 0 3.2 0 
31.8371 3.15 0 3.15 0 3.2 0 3.2 0 
31.9161 3.15 0 3.15 0 3.2 0 3.2 0 
31.9951 3.15 0 3.15 0 3.2 0 3.2 0 
32.0741 3.15 0 3.15 0 3.2 0 3.2 0 
32.1531 3.15 0 3.15 0 3.2 0 3.2 0 
32.2321 3.15 0 3.15 0.632911 3.2 0 3.2 0 
32.3111 3.15 0 3.2 0 3.2 0 3.2 0 
32.3901 3.15 0 3.2 0 3.2 0 3.2 0 
32.4691 3.15 0.632911 3.2 0 3.2 0 3.2 0 
32.5481 3.2 0 3.2 0 3.2 0 3.2 0 
32.6271 3.2 0 3.2 0 3.2 0 3.2 0 
32.7061 3.2 0 3.2 0 3.2 0 3.2 0 
32.7851 3.2 0 3.2 0 3.2 0 3.2 0 
32.8641 3.2 0 3.2 0 3.2 0 3.2 0 
32.9431 3.2 0 3.2 0 3.2 0 3.2 0 
33.0221 3.2 0 3.2 0 3.2 0 3.2 0 
33.1011 3.2 0 3.2 0 3.2 0 3.2 0 
33.1801 3.2 0 3.2 0 3.2 0 3.2 0 
33.2591 3.2 0 3.2 0 3.2 0 3.2 0 
33.3381 3.2 0 3.2 0 3.2 0 3.2 0 
33.4171 3.2 0 3.2 0 3.2 0 3.2 0 
33.4961 3.2 0 3.2 0 3.2 0 3.2 0 
33.5751 3.2 0 3.2 0 3.2 0 3.2 0 
33.6541 3.2 0 3.2 0 3.2 0 3.2 0 
33.7331 3.2 0 3.2 0 3.2 0 3.2 0 
33.8121 3.2 0 3.2 0 3.2 0 3.2 0 
33.8911 3.2 0 3.2 0 3.2 0 3.2 0 
33.9701 3.2 0 3.2 0 3.2 0 3.2 0 
34.0491 3.2 0 3.2 0 3.2 0 3.2 0 
34.1281 3.2 0 3.2 0 3.2 0 3.2 0 
34.2071 3.2 0 3.2 0 3.2 0 3.2 0 
34.2861 3.2 0 3.2 0 3.2 0 3.2 0 
34.3651 3.2 0 3.2 0 3.2 0 3.2 0 
34.4441 3.2 0 3.2 0 3.2 0 3.2 0 
34.5231 3.2 0 3.2 0 3.2 0 3.2 0 
34.6021 3.2 0 3.2 0 3.2 0 3.2 0 
34.6811 3.2 0 3.2 0 3.2 -0.632911 3.2 0 
34.7601 3.2 0 3.2 0 3.15 0 3.2 0 
34.8391 3.2 0 3.2 0 3.15 0 3.2 0 
34.9181 3.2 0 3.2 0 3.15 0 3.2 -0.632911 
34.9971 3.2 0 3.2 0 3.15 0 3.15 0 
35.0761 3.2 0 3.2 0 3.15 0 3.15 0 
35.1551 3.2 0 3.2 0 3.15 0 3.15 0 
35.2341 3.2 0 3.2 0 3.15 0 3.15 0 
35.3131 3.2 0 3.2 0 3.15 0 3.15 0 
35.3921 3.2 0 3.2 0 3.15 0 3.15 0 
35.4711 3.2 0 3.2 0 3.15 0 3.15 0 
35.5501 3.2 0 3.2 0 3.15 -0.632911 3.15 0 
35.6291 3.2 0 3.2 0 3.1 0 3.15 0 
35.7081 3.2 0 3.2 0 3.1 0 3.15 0 
35.7871 3.2 0 3.2 0 3.1 0 3.15 0 
35.8661 3.2 0 3.2 0 3.1 0 3.15 0 
35.9451 3.2 0 3.2 0 3.1 0 3.15 0 
36.0241 3.2 0 3.2 0 3.1 0 3.15 0 
36.1031 3.2 0 3.2 0 3.1 0 3.15 -0.632911 
36.1821 3.2 0 3.2 0 3.1 0 3.1 0 
36.2611 3.2 0 3.2 0 3.1 0 3.1 0 
36.3401 3.2 0 3.2 0 3.1 0 3.1 0 
36.4191 3.2 0 3.2 0 3.1 0 3.1 0 
36.4981 3.2 0 3.2 0 3.1 0 3.1 0 
36.5771 3.2 0 3.2 0 3.1 0 3.1 0 
36.6561 3.2 0 3.2 0 3.1 0 3.1 0 
36.7351 3.2 0 3.2 0 3.1 0 3.1 0 
36.8141 3.2 0 3.2 0 3.1 0 3.1 0 
36.8931 3.2 0 3.2 0 3.1 0 3.1 0 
36.9721 3.2 0 3.2 0 3.1 0 3.1 0 
37.0511 3.2 0 3.2 0 3.1 0 3.1 0 
37.1301 3.2 0 3.2 0 3.1 0 3.1 0 
37.209 3.2 0 3.2 0 3.1 0 3.1 0 
37.288 3.2 0 3.2 0 3.1 0 3.1 0 
37.367 3.2 0 3.2 0 3.1 0 3.1 0 
37.446 3.2 0 3.2 0 3.1 0 3.1 0 
37.525 3.2 0 3.2 0 3.1 0 3.1 0 
37.604 3.2 0 3.2 0 3.1 0 3.1 0 
37.683 3.2 0 3.2 0 3.1 0 3.1 0 
37.762 3.2 0 3.2 0 3.1 0 3.1 0 
37.841 3.2 0 3.2 0 3.1 0 3.1 0 
37.92 3.2 0 3.2 0 3.1 0 3.1 0 
37.999 3.2 0 3.2 0 3.1 0 3.1 0 
38.078 3.2 0 3.2 0 3.1 0 3.1 0 
38.157 3.2 0 3.2 0 3.1 0 3.1 0 
38.236 3.2 0 3.2 0 3.1 0 3.1 0 
38.315 3.2 0 3.2 0 3.1 0 3.1 0 
38.394 3.2 0 3.2 0 3.1 0 3.1 0 
38.473 3.2 0 3.2 0 3.1 0 3.1 0 
38.552 3.2 0 3.2 0 3.1 0 3.1 0 
38.631 3.2 0 3.2 0 3.1 0 3.1 0 
38.71 3.2 0 3.2 0 3.1 0 3.1 0 
38.789 3.2 0 3.2 0 3.1 0 3.1 0 
38.868 3.2 0 3.2 0 3.1 0 3.1 0 
38.947 3.2 0 3.2 0 3.1 0 3.1 0 
39.026 3.2 0 3.2 0 3.1 0 3.1 0 
39.105 3.2 0 3.2 0 3.1 0 3.1 0 
